scenario_id,wind_scenario,solar_scenario,hour,hour_label,wind_MW,solar_MW,load_MW
19,5,3,1,1:00-2:00,13.5,0.0,1.0997999999999999
19,5,3,2,2:00-3:00,15.392,0.0,0.7998000000000001
19,5,3,3,3:00-4:00,13.312,0.0,0.99
19,5,3,4,4:00-5:00,15.144,0.0,1.1802000000000001
19,5,3,5,5:00-6:00,14.315999999999999,0.0,1.6301999999999999
19,5,3,6,6:00-7:00,17.852,0.0,2.5002
19,5,3,7,7:00-8:00,9.628,1.28,3.3701999999999996
19,5,3,8,8:00-9:00,22.324,3.2,4.0098
19,5,3,9,9:00-10:00,20.928,5.12,4.199999999999999
19,5,3,10,10:00-11:00,15.995999999999999,7.68,4.1202
19,5,3,11,11:00-12:00,14.328000000000001,11.52,3.9000000000000004
19,5,3,12,12:00-13:00,12.74,14.08,3.2598000000000003
19,5,3,13,13:00-14:00,12.812,14.08,2.6898
19,5,3,14,14:00-15:00,8.256,11.52,3.63
19,5,3,15,15:00-16:00,8.556000000000001,7.04,3.8202000000000003
19,5,3,16,16:00-17:00,15.664,5.12,3.75
19,5,3,17,17:00-18:00,8.372,3.2,3.1398
19,5,3,18,18:00-19:00,7.872,1.28,2.61
19,5,3,19,19:00-20:00,11.175999999999998,0.0,2.1198
19,5,3,20,20:00-21:00,9.884,0.0,1.8599999999999999
19,5,3,21,21:00-22:00,9.02,0.0,1.6301999999999999
19,5,3,22,22:00-23:00,6.204,0.0,1.56
19,5,3,23,23:00-24:00,16.928,0.0,1.4802
20,5,4,0,0:00-1:00,9.776,0.0,1.3698000000000001
20,5,4,1,1:00-2:00,13.5,0.0,1.0997999999999999
20,5,4,2,2:00-3:00,15.392,0.0,0.7998000000000001
20,5,4,3,3:00-4:00,13.312,0.0,0.99
20,5,4,4,4:00-5:00,15.144,0.0,1.1802000000000001
20,5,4,5,5:00-6:00,14.315999999999999,0.0,1.6301999999999999
20,5,4,6,6:00-7:00,17.852,0.0,2.5002
20,5,4,7,7:00-8:00,9.628,0.0,3.3701999999999996
20,5,4,8,8:00-9:00,22.324,0.0,4.0098
20,5,4,9,9:00-10:00,20.928,0.0,4.199999999999999
20,5,4,10,10:00-11:00,15.995999999999999,0.0,4.1202
20,5,4,11,11:00-12:00,14.328000000000001,1.28,3.9000000000000004
20,5,4,12,12:00-13:00,12.74,5.12,3.2598000000000003
20,5,4,13,13:00-14:00,12.812,7.68,2.6898
20,5,4,14,14:00-15:00,8.256,5.12,3.63
20,5,4,15,15:00-16:00,8.556000000000001,1.28,3.8202000000000003
20,5,4,16,16:00-17:00,15.664,0.0,3.75
20,5,4,17,17:00-18:00,8.372,0.0,3.1398
20,5,4,18,18:00-19:00,7.872,0.0,2.61
20,5,4,19,19:00-20:00,11.175999999999998,0.0,2.1198
20,5,4,20,20:00-21:00,9.884,0.0,1.8599999999999999
20,5,4,21,21:00-22:00,9.02,0.0,1.6301999999999999
20,5,4,22,22:00-23:00,6.204,0.0,1.56
20,5,4,23,23:00-24:00,16.928,0.0,1.4802
21,6,1,0,0:00-1:00,9.448,0.0,1.3698000000000001
21,6,1,1,1:00-2:00,10.504,0.0,1.0997999999999999
21,6,1,2,2:00-3:00,11.788,0.0,0.7998000000000001
21,6,1,3,3:00-4:00,11.504000000000001,0.0,0.99
21,6,1,4,4:00-5:00,11.16,0.0,1.1802000000000001
21,6,1,5,5:00-6:00,10.964,0.0,1.6301999999999999
21,6,1,6,6:00-7:00,10.744,14.08,2.5002
21,6,1,7,7:00-8:00,10.34,25.6,3.3701999999999996
21,6,1,8,8:00-9:00,9.671999999999999,37.12,4.0098
21,6,1,9,9:00-10:00,6.9479999999999995,46.08,4.199999999999999
21,6,1,10,10:00-11:00,6.04,52.48,4.1202
21,6,1,11,11:00-12:00,6.06,55.04,3.9000000000000004
21,6,1,12,12:00-13:00,6.5280000000000005,56.32,3.2598000000000003
21,6,1,13,13:00-14:00,5.768,56.32,2.6898
21,6,1,14,14:00-15:00,5.432,52.48,3.63
21,6,1,15,15:00-16:00,5.368,44.8,3.8202000000000003
21,6,1,16,16:00-17:00,6.656,33.28,3.75
21,6,1,17,17:00-18:00,8.408,24.32,3.1398
21,6,1,18,18:00-19:00,10.808,11.52,2.61
21,6,1,19,19:00-20:00,9.604000000000001,0.0,2.1198
21,6,1,20,20:00-21:00,6.832000000000001,0.0,1.8599999999999999
21,6,1,21,21:00-22:00,8.384,0.0,1.6301999999999999
21,6,1,22,22:00-23:00,7.688000000000001,0.0,1.56
21,6,1,23,23:00-24:00,9.671999999999999,0.0,1.4802
22,6,2,0,0:00-1:00,9.448,0.0,1.3698000000000001
22,6,2,1,1:00-2:00,10.504,0.0,1.0997999999999999
22,6,2,2,2:00-3:00,11.788,0.0,0.7998000000000001
22,6,2,3,3:00-4:00,11.504000000000001,0.0,0.99
22,6,2,4,4:00-5:00,11.16,0.0,1.1802000000000001
22,6,2,5,5:00-6:00,10.964,0.0,1.6301999999999999
22,6,2,6,6:00-7:00,10.744,0.0,2.5002
22,6,2,7,7:00-8:00,10.34,3.2,3.3701999999999996
22,6,2,8,8:00-9:00,9.671999999999999,10.88,4.0098
22,6,2,9,9:00-10:00,6.9479999999999995,17.92,4.199999999999999
22,6,2,10,10:00-11:00,6.04,24.96,4.1202
22,6,2,11,11:00-12:00,6.06,31.36,3.9000000000000004
22,6,2,12,12:00-13:00,6.5280000000000005,35.84,3.2598000000000003
22,6,2,13,13:00-14:00,5.768,37.12,2.6898
22,6,2,14,14:00-15:00,5.432,32.0,3.63
22,6,2,15,15:00-16:00,5.368,25.6,3.8202000000000003
22,6,2,16,16:00-17:00,6.656,19.2,3.75
22,6,2,17,17:00-18:00,8.408,9.6,3.1398
22,6,2,18,18:00-19:00,10.808,3.2,2.61
22,6,2,19,19:00-20:00,9.604000000000001,0.0,2.1198
22,6,2,20,20:00-21:00,6.832000000000001,0.0,1.8599999999999999
22,6,2,21,21:00-22:00,8.384,0.0,1.6301999999999999
22,6,2,22,22:00-23:00,7.688000000000001,0.0,1.56
22,6,2,23,23:00-24:00,9.671999999999999,0.0,1.4802
23,6,3,0,0:00-1:00,9.448,0.0,1.3698000000000001
23,6,3,1,1:00-2:00,10.504,0.0,1.0997999999999999
23,6,3,2,2:00-3:00,11.788,0.0,0.7998000000000001
23,6,3,3,3:00-4:00,11.504000000000001,0.0,0.99
23,6,3,4,4:00-5:00,11.16,0.0,1.1802000000000001
23,6,3,5,5:00-6:00,10.964,0.0,1.6301999999999999
23,6,3,6,6:00-7:00,10.744,0.0,2.5002
23,6,3,7,7:00-8:00,10.34,1.28,3.3701999999999996
23,6,3,8,8:00-9:00,9.671999999999999,3.2,4.0098
23,6,3,9,9:00-10:00,6.9479999999999995,5.12,4.199999999999999
23,6,3,10,10:00-11:00,6.04,7.68,4.1202
23,6,3,11,11:00-12:00,6.06,11.52,3.9000000000000004
23,6,3,12,12:00-13:00,6.5280000000000005,14.08,3.2598000000000003
23,6,3,13,13:00-14:00,5.768,14.08,2.6898
23,6,3,14,14:00-15:00,5.432,11.52,3.63
23,6,3,15,15:00-16:00,5.368,7.04,3.8202000000000003
23,6,3,16,16:00-17:00,6.656,5.12,3.75
23,6,3,17,17:00-18:00,8.408,3.2,3.1398
23,6,3,18,18:00-19:00,10.808,1.28,2.61
23,6,3,19,19:00-20:00,9.604000000000001,0.0,2.1198
23,6,3,20,20:00-21:00,6.832000000000001,0.0,1.8599999999999999
23,6,3,21,21:00-22:00,8.384,0.0,1.6301999999999999
23,6,3,22,22:00-23:00,7.688000000000001,0.0,1.56
23,6,3,23,23:00-24:00,9.671999999999999,0.0,1.4802
24,6,4,0,0:00-1:00,9.448,0.0,1.3698000000000001
24,6,4,1,1:00-2:00,10.504,0.0,1.0997999999999999
24,6,4,2,2:00-3:00,11.788,0.0,0.7998000000000001
24,6,4,3,3:00-4:00,11.504000000000001,0.0,0.99
24,6,4,4,4:00-5:00,11.16,0.0,1.1802000000000001
24,6,4,5,5:00-6:00,10.964,0.0,1.6301999999999999
24,6,4,6,6:00-7:00,10.744,0.0,2.5002
24,6,4,7,7:00-8:00,10.34,0.0,3.3701999999999996
24,6,4,8,8:00-9:00,9.671999999999999,0.0,4.0098
24,6,4,9,9:00-10:00,6.9479999999999995,0.0,4.199999999999999
24,6,4,10,10:00-11:00,6.04,0.0,4.1202
24,6,4,11,11:00-12:00,6.06,1.28,3.9000000000000004
24,6,4,12,12:00-13:00,6.5280000000000005,5.12,3.2598000000000003
24,6,4,13,13:00-14:00,5.768,7.68,2.6898
24,6,4,14,14:00-15:00,5.432,5.12,3.63
24,6,4,15,15:00-16:00,5.368,1.28,3.8202000000000003
24,6,4,16,16:00-17:00,6.656,0.0,3.75
24,6,4,17,17:00-18:00,8.408,0.0,3.1398
24,6,4,18,18:00-19:00,10.808,0.0,2.61
24,6,4,19,19:00-20:00,9.604000000000001,0.0,2.1198
24,6,4,20,20:00-21:00,6.832000000000001,0.0,1.8599999999999999
24,6,4,21,21:00-22:00,8.384,0.0,1.6301999999999999
24,6,4,22,22:00-23:00,7.688000000000001,0.0,1.56
24,6,4,23,23:00-24:00,9.671999999999999,0.0,1.4802
